"timestamp","title","price","market","surface","location","remote_support","lighting","advertiser_type","description","no_of_rooms","form_of_property","url","is_for_sale","posting_id"
"2024-02-20","Piękne 2/3 pokoje pd zach garaż","900000","market,secondary","55","ul. Kłobucka, Służewiec, Mokotów, Warszawa, mazowieckie","null","null","agency","Słoneczny, umeblowany i wyposażony apartament na zadbanym zamkniętym osiedlu na Mokotowie z balkonem od południowego-zachodu i 1 miejscem w garażu podziemnym (w cenie 39400zł). Mieszkanie w pełni wyposażone, m.in pralka, zmywarka, piekarnik, okap, duże szafy. Idealne dla rodziny lub jako doskonała inwestycja na wynajem (do uzyskania z najmu ok 4500zł). Na dachu budynku panele słoneczne, dzięki którym jest niższy czynsz, w garażu ładowanie elektryków z możliwością indywidualnego gniazda. Elegancka klatka schodowa z lustrami, zamknięte strzeżone osiedle z ochroną i monitoringiem, plac zabaw i piękne, pełne zadbanej zieleni patio z oczkiem wodnym. Pieszo pętla autobusowa, Biedronka i Rossmann, blisko tereny spacerowe na Wyścigach. Rozkład:Hall z pojemną szafą z lustrem i 2 szafą na pralkęSalon z dwoma oknami i wyjściem na balkon - możliwość bardzo łatwego wydzielenia trzeciego pokoju ok 3.5x2m dla dziecka lub na gabinet (wystarczy wstawić 1 ściankę działową i drzwi)Wyposażony aneks kuchenny w zabudowieOsobna sypialnia z oknem, łóżkiem i dużą szafąPiękna łazienka z prysznicem, toaletą i umywalkąPolecam i zapraszam do obejrzenia sunny, furnished and equipped apartment in a well-kept gated housing estate in Mokotów with a south-west facing balcony and 1 space in the underground garage (price: PLN 39,400). The apartment is fully equipped, including a washing machine, dishwasher, oven, hood, and large wardrobes. Perfect for a family or as an excellent rental investment (you can get approx. PLN 4,500 from the lease).There are solar panels on the roof of the building, thanks to which the rent is lower, and in the garaze there is charging for electric cars with the possibility of an individual socket. An elegant staircase with mirrors, a gated, guarded housing estate with security and monitoring, a playground and a beautiful, well-kept green patio with a pond. On foot, bus terminus, Biedronka and Rossmann, close to the Wyścigi walking area.

Prezentacja oferty nie jest ofertą w rozumieniu Kodeksu Cywilnego i ma charakter wyłącznie informacyjny.

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
","3","pełna własność","https://otodom.pl/pl/oferta/piekne-2-3-pokoje-pd-zach-garaz-ID4oSQO","true","4oSQO"
"2024-02-20","Łęczyńska, 2 pokoje (możliwe 3), 45m2, 2 piętro","310000","market,secondary","45.09","Tatary, Lublin, lubelskie","null","null","agency","Polecam na sprzedaż 2-pokojowe mieszkanie o powierzchni 45,09m2 zlokalizowane na drugim piętrze w bloku przy ulicy Łęczyńskiej.W skład nieruchomości zaliczamy:- salon (23,5m2) - z możliwością podziału,- sypialnia (9m2),- kuchnia (6,5m2)- łazienka (2,5m2),- przedpokój (4m2),- loggia,- piwnica. Dodatkowe informacje:- oferta dostępna wyłącznie w naszym biurze,- ogrzewanie oraz ciepła woda z sieci miejskiej,- czynsz 400zł,- pełna infrastruktura wokół bloku,- dobrze skomunikowane z pozostałą częścią miasta, - dostępne od zaraz.Zapraszam do kontaktu.W naszej ofercie posiadamy podobne nieruchomości.Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego i ma charakter wyłącznieinformacyjny.Czy wiesz że:- możemy przygotować dla Ciebie prezentację on-line nieruchomości,- możemy z Tobą przeprowadzić rozmowę Video,- możesz z nami podpisać umowę pośrednictwa on-line,- możesz u nas porozmawiać z doradcą kredytowym.Zapraszamy do współpracyZESPÓŁ 4TE PIĘTROOferta wysłana z programu dla biur nieruchomości ASARI CRM ()","2","pełna własność","https://otodom.pl/pl/oferta/leczynska-2-pokoje-mozliwe-3-45m2-2-pietro-ID4p8T3","true","4p8T3"
"2024-02-20","nieruchomość na położona na osiedlu Wiatrakowo","650000","market,primary","53.51","Kuracyjna, Tupadły, Władysławowo, pucki, pomorskie","null","null","agency","Jastrzębia Góra ul. Podgrzybkowa - na sprzedaż atrakcyjna nieruchomość na położona na osiedlu Wiatrakowo, w odległości ok. 800 m od morza. Już dziś, możesz stać się właścicielem atrakcyjnej nieruchomości w nowej inwestycji Wiatrakowo, która nie tylko pozwoli Ci komfortowo wypocząć, ale i może stać się źródłem twojego dodatkowego dochodu. film wewnątrz:  film zewnątrz:  spacer po nieruchomości:  Nowa inwestycja wyróżnia się niebanalną architekturą, szwedzkim stylem jak i energooszczędnością. Dwupoziomowy lokal mieszkalny położony na piętrze o powierzchni użytkowej 53,51 m², składający się z : Poziomu pierwszego na piętrze:➡️ Salon z aneksem kuchennym ➡️ Łazienka z wc Poziomu drugiego na poddaszu:➡️ Sypialnia nr 1 ➡️ Sypialnia nr 2 ➡️ korytarz ➡️ mała łazienka z wc  Do lokalu przynależy mały ogródek o pow. 24,61 m2. Mieszkanie w pełni umeblowane i wyposażone. Gotowe do wynajmu lub wypoczynku od zaraz. Do lokalu przynależy 1 zewnętrzne miejsce postojowe na terenie zamkniętego osiedla (w cenie). STANDARD WYKONANIA : * Niezależne ogrzewanie podłogowe * Nowoczesna technologia budowy * Instalacje wewnętrzne : gazowa, wodna, kanalizacyjna, elektryczna, tv / it rozprowadzone Cena : 650 000 zł brutto (Kupujący nie ponosi kosztów prowizji )  Kontakt i więcej informacji 504 191 105","3","pełna własność","https://otodom.pl/pl/oferta/nieruchomosc-na-polozona-na-osiedlu-wiatrakowo-ID4oPDV","true","4oPDV"
"2024-02-20","Bielany / Gotowe Do Wprowadzenia / 2 Pokoje","785000","market,secondary","48.5","ul. Przy Agorze, Wrzeciono, Bielany, Warszawa, mazowieckie","null","null","agency","Bielany / 2 pokoje  / 48.5 m2 / 9 min do metra / Od zaraz!ZADZWOŃ! 7 dni w tygodniu 8:00 - 24:00tel. 663 344 7779 minut pieszo do metra Młociny2 minuty pieszo do autobusu4 minuty pieszo do tramwajuMIESZKANIEMieszkanie gotowe do wprowadzenia, przytulne, rozkładowe z dużymi oknami i możliwością aranżacji według własnych potrzeb. Na podłogach drewniane panele, oddzielna kuchnia z oknem, łazienka z wc. Balkon 1,5 m2. Meble i AGD zostają na wyposażeniu. Nowe okna PCV. Nowa instalacja elektryczna i piony wod-kan. Ekspozycja: zachód. Do mieszkania przynależy piwnica 4 m2.Pełna własność z księgą wieczystą - możliwość zakupu na kredyt.LOKALIZACJAMieszkanie zlokalizowane na Bielanach.2 minuty pieszo do autobusów.4 minuty pieszo do tramwaju.9 minut pieszo do metra.Cisza i zieleń wokół budynku.W pobliżu sklep biedronka, siłownia, szkoła, plac zabaw, boisko, basen.ZADZWOŃ! 7 dni w tygodniu 8:00 - 24:00tel. 663 344 777Kacper WydraDoradca ds. nieruchomościINVESTORiUS","2","pełna własność","https://otodom.pl/pl/oferta/bielany-gotowe-do-wprowadzenia-2-pokoje-ID4peDC","true","4peDC"
"2024-02-20","3 pokoje | Ślichowice | Kielce","680000","market,secondary","70","ul. Tektoniczna, Ślichowice, Kielce, świętokrzyskie","true","null","agency","Na sprzedaż 3 pokojowe mieszkanie położone na osiedlu Ślichowice, przy ul. Tektonicznej w Kielcach.Na powierzchnię 70 m2 składa się:

salon połączony z kuchnią,
sypialnia z garderobą,
pokój,
łazienka z WC,
przedpokój.

Mieszkanie narożne trzystronne - rozkładowe w wysokim standardzie. Nieruchomość gotowa do wprowadzenia, wyposażona w niezbędny sprzęt AGD - lodówka, zmywarka, płyta grzewcza, okap, oraz pralka. Mieszcząca dwie przestronne sypialnie, w jednej znajduje się dodatkowa garderoba. Natomiast salon, połączony z balkonem, rozszerzony został o wnękę, w której znajduję się zabudowa kuchenna, mieszcząca wysokiej jakości sprzęt AGD. W przedpokoju umieszczono dużą szafę na przedmioty codziennego użytku, w której znajduję się pralka. Dodatkowym udogodnieniem, jest ogrzewanie podłogowe, znajdujące się w łazience i przedpokoju.  
Mieszkanie zlokalizowane w cichej i spokojnej okolicy Ślichowic, w gronie licznych terenów zielonych. Świetne miejsce dla osób ceniących sobie ciszę, spokój, ale przede wszystkim wygodę i funkcjonalność.
Wokół terenu znajdują się liczne sklepy, punkty usługowe, siłownia, plac zabaw, Pasaż Świętokrzyski, Rezerwat Skalny Ślichowice, szkoła, przedszkole, park. Bezproblemowy dojazd do centrum miasta, około 10 min.Do mieszkania przynależy komórka lokatorska 2,71 m2 (w cenie) oraz obligatoryjne miejsce postojowe w garażu podziemnym dodatkowo płatne 40 000 zł.

Ogrzewanie miejskie.

Czynsz do administracji: 600 zł

Dodatkowe opłaty według wskazań licznika to: prąd.Zapraszamy do oglądania !Więcej informacji pod telefonem oraz w siedzibie biura Kielce ul. Wspólna 2b/25 (parter).","3","null","https://otodom.pl/pl/oferta/3-pokoje-slichowice-kielce-ID4oPaj","true","4oPaj"
"2024-02-20","Przestronne mieszkanie na osiedlu Piastowskim","239900","market,secondary","49","ul. Mieszka I I, Inowrocław, inowrocławski, kujawsko-pomorskie","null","null","agency","Z przyjemnością prezentuję Państwu mieszkanie w bloku do własnej aranżacji, na osiedlu Piastowskim w Inowrocławiu. Czynsz wynosi 530zł przy trzech osobach. Mieszkanie jest dwustronne, składa się z salonu z balkonem, dwóch sypialni, kuchni, łazienki z WC oraz przedpokoju. W przedpokoju znajduje się duża, pojemna szafa typu komandor. Mieszkanie posiada ogrzewanie miejskie z podzielnikami ciepła. SKŁAD MIESZKANIA :- salon z balkonem- średni pokój- mały pokój- kuchnia- łazienka z wanną i WC- przedpokój- piwnicaSTANDARD:- okna PCV- ogrzewanie oraz ciepła woda z miastaLOKALIZACJA:Mieszkanie usytuowane na osiedlu Piastowskim, trzy minuty do przystanku autobusowego.W pobliżu znajdują się: szkoły, przedszkola, sklepy spożywcze oraz wiele innych.Zapraszam do kontaktu w celu umówienia spotkania, oraz prezentacji nieruchomości.Marcin MajorEkspert ds. Nieruchomości795+407+652ZAPEWNIAM DARMOWĄ POMOC W UZYSKANIU FINANSOWANIA DLA TEJ NIERUCHOMOŚCIZainteresowany? Zadzwoń teraz i umów się na spotkanie online","3","pełna własność","https://otodom.pl/pl/oferta/przestronne-mieszkanie-na-osiedlu-piastowskim-ID4oWiy","true","4oWiy"
"2024-02-20","5 pokojowe mieszkanie nad stawem","699000","market,primary","112","Czerwonak, Czerwonak, poznański, wielkopolskie","null","null","agency","Tarasy nad stawem– mieszkania z ogrodami i tarasami w malowniczej okolicy

Osiedle Tarasy nad stawem składa się z 3 budynków w zabudowie szeregowej.

Budynki zaprojektowane są w nowoczesnej stylistyce. Ciekawa bryła skrywa dwa podstawowe rodzaje mieszkań: mieszkania o powierzchni 60m2 z ogrodami oraz mieszkania o powierzchni 85-125 m2 z tarasami.

Przedmiotem ogłoszenia jest mieszkanie o powierzchni 112 m2.
Mieszkanie jest dwukondygnacyjne i składa się z:

dużego salonu z aneksem kuchennym (22 m2)
4 sypialni o powierzchni od 11 m2 do ok. 19 m2
2 łazienek
dużej garderoby
tarasu

Wnętrze zostało podzielone na spójne strefy, zapewniając użytkownikom maksymalną wygodę użytkowania domu. 
Mieszkanie jest sprzedawane w stanie deweloperskim.

Elementy standardu wykończenia:
- pokrycie dachu wykończone dachówką betonową,
- okna z PCV 5-komorowe, trzyszybowy pakiet szklenia,
- rolety elektryczne we wszystkich oknach,
- ogrzewanie podłogowe,
- podjazdy, miejsca postojowe oraz dojście do budynku utwardzone z kostki brukowej,
- prywatne, zagospodarowane ""tereny zielone"",
- kanalizacja

W celu uzyskania szczegółowych informacji bądź chęci umówienia prezentacji zapraszamy do kontaktu z działem sprzedaży pod nr tel: 508 039 788","5","pełna własność","https://otodom.pl/pl/oferta/5-pokojowe-mieszkanie-nad-stawem-ID4p5OU","true","4p5OU"
"2024-02-20","Nowe 2 pokoje | Szeroki Wybór | Wysokie STANDARDY","385412","market,primary","39.14","Stare Polesie, Polesie, Łódź, łódzkie","null","null","agency","NOWOROCZNE DNI RABATOWE  – NAJWIĘSZKE OBNIŻKI CENOWE 


WYJĄTKOWA PROMOCJA NA ZAKUP MIESZKANIA – WYSOKIE RABATY dla WYBRANYCH LOKALI
Umowa rezerwacyjna – ZABEZPIECZ NISKĄ CENE przed podwyżkami do KOŃCA miesiąca
DORADCA KREDYTOWY – bezpłatna konsultacja
BEZ PROWIZJI - BRAK PODATKU PCC – 0 zł – RYNEK PIERWOTNY
Wyjątkowe OKAZJE na miejsca postojowe ZEWNĘTRZNE i w HALI GARAŻOWEJ (w zależności od zasobów na inwestycjach)
Bezpośredni kontakt z doradcą w godzinach od 8:00 do 22:00 od Poniedziałku do Soboty
Dostępność BIURA SPRZEDAŻY 9:00 -18:00
Umów się na SPOTKANIE SPRZEDAŻOWE
możliwość DODATKOWYCH RABATÓW TYLKO w biurze sprzedaży
obejrzyj okolice i STAN DEWELOPERSKI mieszkań na inwestycjach GOTOWYCH do odbioru
✆☎☏ - ZADZWOŃ i umów wizytę
Na sprzedaż funkcjonalne i ustawne mieszkanie dla osób ceniących sobie komfort i spokój. 
Mieszkanie składa się z:


salonu z aneksem kuchennym


sypialni


łazienki


przestronnego tarasu


Mieszkanie wyposażone w system SMART HOME:
- Steruj funkcjami swojego obiektu w każdej chwili i z dowolnego miejsca na świecie.
- Sterowanie ogrzewanie i oświetleniem to idealna temperatura o każdej porze i niższe rachunki.
- Sterowanie sprzętem AGD i RTV przez telefon, wifi, internet.
Doskonała lokalizacja z bardzo dobrym dostępem do komunikacji miejskiej, licznych punktów usługowych.
Osiedle jest bardzo dobrze skomunikowane z centrum miasta, jak i innymi miastami ościennymi.
W mieszkaniu znajduje się centralne ogrzewanie oraz woda ciepła z sieci miejskiej.
Mieszkanie bezczynszowe z rynku pierwotnego.
Po więcej szczegółów zapraszam do kontaktu.

","2","pełna własność","https://otodom.pl/pl/oferta/nowe-2-pokoje-szeroki-wybor-wysokie-standardy-ID4oZMo","true","4oZMo"
"2024-02-20","Gotowe 4 pokojowe mieszkanie w centrum","988190","market,primary","74.3","ul. Rychtalska, Kleczków, Psie Pole, Wrocław, dolnośląskie","null","null","agency","Wyjątkowy apartament w prestiżowej lokalizacji!Opiekun oferty:Sabrina Przybył602 101 602Umów się na bezpłatną prezentację!Poznaj jedną z najbardziej klimatycznych i wyjątkowych inwestycji we Wrocławiu!Opis nieruchomości:Inwestycja zlokalizowana w pobliżu zielonych terenów nad Odrą.Jest oddalona o zaledwie 4 kilometry od wrocławskiego Starego Miasta i Rynku.Świetna komunikacja z pozostałymi częściami Wrocławia.Całość wykonana jest w bardzo wysokim standardzie, który urzeka nie tylko jakością, ale przede wszystkim pomysłowością architektów przy tej realizacji. Apartament:Apartament o powierzchni około 74m2 składa się z:- salon z aneksem kuchennym ok. 22mkw- WC ok. 1,4mkw- Łazienka ok. 4,5mkw- Sypialnia ok. 9,5mkw- Sypialnia ok. 8,5mkw- Sypialnia ok. 11mkw- Przedpokój ok. 10mkw- Garderoby ok. 7mkwDodatkowo:- Balkon ok. 8mkwMożliwość zakupu miejsca postojowego w garażu podziemnymMieszkanie ma niestandardową wysokość ok. 2,8m!Co zyskujesz kupując tą nieruchomość?- najwyższy standard wykończenia- prestiżowa inwestycja- atrakcyjna lokalizacja- doskonała lokata kapitału- przestronne i przemyślane wnętrzaNiedostateczne środki?To nie problem!Pomagamy w uzyskaniu finansowania na nieruchomość.Opiekun oferty:Sabrina Przybył602 101 602","4","pełna własność","https://otodom.pl/pl/oferta/gotowe-4-pokojowe-mieszkanie-w-centrum-ID4oQzm","true","4oQzm"
"2024-02-20","Sprzedam mieszkanie 72,83 m2 - Rąbin","380000","market,secondary","72.83","ul. Stanisława Wachowiaka, Inowrocław, inowrocławski, kujawsko-pomorskie","null","null","private","Na sprzedaż mieszkanie 72,83m2. Pierwsze piętro, winda, zsyp, okna na trzy strony, ciekawy rozkład mieszkania, klimatyzacja w dużym pokoju. do mieszkania przynależy schowek na półpiętrze i piwnica.
W pobliżu sklepy Lidl, Carrefour , targowisko, przystanki. Parking ogólnodostępny. Dojazd pod klatkę schodową.
Pokoje -24,94m2,  12,6m2,  7,34m2,  6,6m2
Kuchnia- 7,21m2
Łazienka- 2,45m2
WC - 1,0 m2
Baklon- 6m2
Cena do negocjacji.","4","spółdzielcze wł. prawo do lokalu","https://otodom.pl/pl/oferta/sprzedam-mieszkanie-72-83-m2-rabin-ID4oQfN","true","4oQfN"
"2024-02-20","Komfortowe 2 pokoje na Piątkowie","550000","market,secondary","40","os. Stefana Batorego, Piątkowo, Stare Miasto, Poznań, wielkopolskie","null","null","agency","Zapraszam do zapoznania się z ofertą sprzedaży 2-pokojwego mieszkania zlokalizowanego na os. Batorego na poznańskim Piątkowie. Lokal znajduje się na parterze w niskim bloku, metraż wynosi 40m2, a cenę stanowi 550 000 zł. 

W skład mieszkania wchodzą:
-salon z aneksem kuchennym
-sypialnia
-łazienka z toaletą
-korytarz
-komórka lokatorska (w cenie mieszkania)

Zalety mieszkania: 
-lokal znajduje się w nowym budownictwie, zatem nie wymaga remontów
-utrzymane w bardzo dobrym stanie, gotowe do wprowadzenia
-okna skierowane na wchód
-do mieszkania przynależy komórka lokatorska
-spokojna okolica

Lokalizacja: w sąsiedztwie budynku znajdują się wszystkie niezbędne punkty usługowe, sklepy, szkoła, przychodnia zdrowa, tereny zielone. Doskonały dojazd do Kampusu UAM Morasko. Lokalizacja świetnie skomunikowana z całym Poznaniem. ","2","pełna własność","https://otodom.pl/pl/oferta/komfortowe-2-pokoje-na-piatkowie-ID4paDV","true","4paDV"
"2024-02-20","Na sprzedaż mieszkanie. Wroclaw. Swojczyce","741535","market,primary","71.37","ul. Byczyńska, Swojczyce, Psie Pole, Wrocław, dolnośląskie","null","null","agency","Na sprzedaż  słoneczne 3 pokojowe mieszkanie  w nowoczesnym budownictwie. Rozmieszczenie budynków i niska zabudowa w bliskiej okolicy zapewnia prywatność dla mieszkańców. Mieszkanie składa się; z salonu z aneksem kuchennym, garderoby, łazienki i pokoju. Do mieszkania przynależy balkon  do własnej aranżacji, który jest idealnym miejscem do relaksu i odpoczynku na świeżym powietrzu .Budynki zostały wykończone z dbałością o najmniejsze szczegóły. Elementy drewniane na elewacji dodają uroku inwestycji.   Doskonała lokalizacja zapewnia mieszkańcom bliskość miasta, a jednocześnie zapewnia spokój i ciszę. Niedaleko szkoła, przedszkole, żłobki, sklepy, restauracje i inne usługi.  Idealne miejsce dla rodziny a także i dla osób ceniących sobie spokój, z dala od zgiełku miasta.Na osiedlu znajdują się boiska do koszykówki, piłki nożnej i siatkówki a także dla najmłodszych są tutaj  place zabaw.- Dojazd do centrum miasta (16 min) a na  Plac grunwaldzki (12 min). -  Przystanek autobusowy(ok.500m).- Supermarket (3min)- Apteka (4min)- Centrum medyczne ( 5 min)- Przychodnia lekarska ( 4min)- Restauracja ( 5min)- Przedszkole ( 5 min)  W pobliżu trasy rowerowo-spacerowe, park i tereny zielone.Do mieszkania przynależy miejsce parkingowe - 15 000 złZapraszam do kontaktu. 

- Brak PCC i prowizji.- Pełna obsługa przy zakupie nieruchomości -Pomoc w uzyskaniu kredytu przez  doświadczonych ekspertów finansowych - kredyt 2%

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
","3","pełna własność","https://otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-wroclaw-swojczyce-ID4naK4","true","4naK4"
